"primary_key","r_age_val","cust_gender_cd","cust_language_cd","cust_mkt_segm_desc","trf_mdl_phonedeal_cd","count_orange","cust_total_mobile_qty","voice_oob_mean","voice_oob_sum","voice_oob_nat_mean","voice_oob_nat_sum","mean_bill_rev_vs_trf_plan","tenure_days","days_since_moving","nb_cont","avg_tp_churn"
108875,0.704498932231218,"F","NL","MASS",0,0,1,0,0,0,0,1.0456116665,2910,365,56,0.025597898714345
108876,0.502212083665654,"M","FR","MASS",1,0,2,2.77783333,8.3335,0,0,0.948688888888889,476,365,105,0.0152671755725191
108877,0.574242782779038,"M","FR","MASS",0,1,1,0,0,0,0,0.826446666666667,913,365,14,0.0288548241659152
108878,0.0837949414271861,"F","FR","MASS",0,0,1,0,0,0,0,0.8480933332,4293,365,50,0.0287215542549412
108879,0.592528454959393,"M","NL","MASS",0,0,1,0,0,0,0,1.182277778,1655,365,17,0.0254639285841984
108880,0.0107626980170608,"F","NL","MASS",1,0,1,0,0,0,0,0.826445,5161,365,61,0.0170355247039608
108881,0.794872720725834,"F","FR","MASS",1,0,1,6.56903333,19.7071,6.56903333,19.7071,0.854581904857143,4137,365,70,0.00956684325334995
108882,0.917209458071738,"F","NL","MASS",0,1,1,0,0,0,0,0.8586453332,1115,365,26,0.0336836534099501
108883,0.317957990569994,"F","NL","MASS",0,0,1,0.86776667,2.6033,0,0,0.953055555333333,5129,365,22,0.0254639285841984
108884,0.213299445807934,"F","FR","MASS",0,0,1,0,0,0,0,1.882095,2488,365,89,0.025597898714345
108885,0.615868098801002,"M","FR","MASS",0,0,2,0,0,0,0,0.82645,7173,365,13,0.0167189354127818
108886,0.158236360177398,"F","NL","MASS",0,0,1,1.50303333,4.5091,0,0,1.2024026668,2721,365,37,0.0336836534099501
108887,0.781689046183601,"F","FR","MASS",0,0,1,0,0,0,0,0.8371146668,3282,365,38,0.0287215542549412
108888,0.246258257655427,"F","NL","MASS",0,0,1,0,0,0,0,0.83478333375,6019,365,29,0.0167189354127818
108889,0.388552266405895,"M","FR","MASS",1,0,1,0.17446667,0.5234,0.17446667,0.5234,0.9681733332,695,365,53,0.0185643833235569
108890,0.683564699720591,"M","FR","MASS",0,0,1,0,0,0,0,4.42883333375,4143,365,39,0.0165509521461601
108891,0.19929669238627,"M","FR","MASS",0,0,1,0,0,0,0,0.82645,4377,365,14,0.0165509521461601
108892,0.276039670454338,"M","NL","MASS",0,0,1,0,0,0,0,0.84210202030303,188,365,42,0.0356299212598425
108893,0.198901558993384,"M","FR","MASS",1,0,2,0,0,0,0,1.91330571428571,1406,365,48,0.00956684325334995
108894,0.591134868795052,"F","NL","MASS",0,0,2,0,0,0,0,0.982002222,3813,365,24,0.0256037033501957
108895,0.795883810846135,"F","NL","MASS",1,1,1,0,0,0,0,0.831198095142857,107,365,33,0.00956684325334995
108896,0.465865383623168,"F","FR","MASS",1,1,2,0,0,0,0,0.828144,333,365,40,0.0185643833235569
108897,0.348617604002357,"M","FR","MASS",0,0,2,0,0,0,0,0.829741666666667,3196,365,26,0.0212201105862536
108898,0.852127682650462,"M","FR","MASS",1,0,1,0,0,0,0,0.875874285714286,3123,365,22,0.00956684325334995
108899,0.978245897684246,"F","FR","MASS",0,0,2,0,0,0,0,0.82645,4292,365,60,0.0167189354127818
108900,0.157049583736807,"F","FR","MASS",0,1,1,1.03086667,3.0926,1.03086667,3.0926,0.902002222,907,365,36,0.0254639285841984
108901,0.145322711905465,"F","FR","MASS",0,0,1,0,0,0,0,0.82645,1231,365,12,0.0165509521461601
108902,0.457143056206405,"F","FR","MASS",0,1,1,2.095,6.285,0,0,1.091536,3907,365,77,0.0182714370697714
108903,0.582763124257326,"F","NL","MASS",1,0,2,0,0,0,0,0.8347783335,335,365,54,0.0170355247039608
108904,0.0663150362670422,"M","FR","MASS",0,0,1,0,0,0,0,1.30578,4656,365,20,0.0188910267622879
108905,0.0888199766632169,"F","FR","MASS",0,0,1,1.85033333,5.551,1.85033333,5.551,0.8456933335,1750,365,49,0.0217371614889956
108906,0.139324708143249,"M","NL","MASS",0,0,1,0,0,0,0,1.002153334,5233,365,9,0.0158383397050792
108907,0.0548010771162808,"F","FR","MASS",0,0,2,3.46106667,10.3832,3.46106667,10.3832,3.2760566665,6357,365,82,0.025597898714345
108908,0.820943458005786,"F","FR","MASS",0,0,2,4.86706667,14.6012,0,0,1.513082222,1132,365,19,0.0254639285841984
108909,0.592357316752896,"M","FR","MASS",0,0,1,3.05243333,9.1573,3.05243333,9.1573,1.051237778,3230,365,31,0.0254639285841984
108910,0.118369267322123,"F","NL","MASS",0,1,4,0.2755,0.8265,0,0,1.05537272727273,195,365,121,0.0356299212598425
108911,0.328884983202443,"F","FR","MASS",1,0,1,0,0,0,0,0.774853333272727,2563,365,79,0.0282138544296849
108912,0.699650562135503,"M","NL","SOHO",0,0,1,0,0,0,0,1.06884,5198,365,168,0.0368611185442869
108913,0.549499746412039,"M","FR","MASS",1,0,2,2.19026667,6.5708,2.19026667,6.5708,0.895877778,6143,365,41,0.00781822623992182
108914,0.143400891451165,"M","FR","SOHO",0,0,1,0,0,0,0,1.34888074066667,6201,365,107,0.0368611185442869
108915,0.635748844593763,"M","FR","MASS",0,0,1,0,0,0,0,0.86228333375,110,365,39,0.0167189354127818
108916,0.621866390574723,"F","FR","MASS",0,0,2,0.9826,2.9478,0.9826,2.9478,0.891953333333333,3118,365,13,0.0254639285841984
108917,0.962207525735721,"M","NL","MASS",0,0,1,0.34023333,1.0207,0,0,0.8400573332,105,307,43,0.0287215542549412
108918,0.675135691883042,"F","FR","MASS",0,0,4,12.06163333,36.1849,1.37056667,4.1117,3.26701666625,2114,365,77,0.0167189354127818
108919,0.785895420936868,"M","FR","MASS",0,0,1,0,0,0,0,0.7438,1579,365,24,0.0212201105862536
108920,0.76286367373541,"F","NL","MASS",0,0,2,0,0,0,0,0.8544,957,365,14,0.0212201105862536
108921,0.00945605523884296,"M","NL","MASS",1,0,1,0,0,0,0,0.826446666666667,4743,365,23,0.0125739330241266
108922,0.170766791561618,"M","NL","MASS",0,0,1,2.91553333,8.7466,0,0,1.18520666666667,5001,365,38,0.0200696480938416
108923,0.537994141923264,"F","NL","MASS",0,0,1,0,0,0,0,0.826991666666667,7059,365,18,0.0212201105862536
108924,0.134389651473612,"M","NL","MASS",0,0,2,0,0,0,0,0.826441666666667,4662,365,16,0.0212201105862536
108925,0.0408961065113544,"F","NL","MASS",0,1,1,3.33793333,10.0138,0,0,1.6660358974359,234,53,72,0.0297469865139038
108926,0.0380508820526302,"F","EN","MASS",0,0,2,0,0,0,0,1.18848484848485,5226,365,59,0.0356299212598425
108927,0.92909442121163,"F","NL","MASS",0,1,1,0,0,0,0,0.843519444166667,1627,365,14,0.0212201105862536
108928,0.0488181156106293,"M","NL","MASS",1,0,2,0.68873333,2.0662,0,0,0.8873186668,143,365,28,0.00652020082892476
108929,0.739261742914096,"M","NL","MASS",1,3,1,2.69193333,8.0758,0,0,0.9610416665,1623,365,40,0.0170355247039608
108930,0.826622396940365,"F","FR","MASS",0,0,1,0.3168,0.9504,0,0,0.866462222,206,365,60,0.0288548241659152
108931,0.0646191551350057,"F","FR","MASS",0,0,3,0.2755,0.8265,0,0,0.89310416625,1622,365,19,0.0167189354127818
108932,0.52431275928393,"F","NL","MASS",0,0,1,0.33426667,1.0028,0,0,0.886611111333333,4550,365,17,0.0256037033501957
108933,0.461784559534863,"M","NL","MASS",0,0,2,0,0,0,0,0.888,1762,365,56,0.0212201105862536
108934,0.811844255076721,"M","NL","MASS",0,0,3,11.4071,34.2213,10.46126667,31.3838,1.8419277775,1949,365,92,0.0212201105862536
108935,0.617867385037243,"F","FR","MASS",1,0,1,0,0,0,0,0.8315683335,4150,365,30,0.0170355247039608
108936,0.140535822371021,"F","FR","MASS",1,0,2,9.28003333,27.8401,9.28003333,27.8401,1.62323333333333,384,365,56,0.00781822623992182
108937,0.733655497664586,"M","NL","MASS",1,0,1,0,0,0,0,1.34397238085714,1609,365,68,0.00956684325334995
108938,0.934644610853866,"Unknown","NL","SOHO",0,1,4,0,0,0,0,0.82858,923,365,14,0.0254639285841984
108939,0.766500040655956,"M","NL","MASS",1,0,1,1.8133,5.4399,1.8133,5.4399,1.194984762,541,365,39,0.0216953741472364
108940,0.681430482771248,"Unknown","FR","SOHO",0,0,1,0,0,0,0,0.8392813332,6109,365,119,0.0287215542549412
108941,0.977730679092929,"M","NL","MASS",1,0,1,0,0,0,0,0.829924444666667,4126,365,35,0.00781822623992182
108942,0.760065419133753,"F","FR","MASS",1,0,2,0,0,0,0,0.843354545454545,4151,365,33,0.0282138544296849
108943,0.0416265963576734,"M","FR","MASS",0,0,1,0,0,0,0,0.826441666666667,1601,365,21,0.0212201105862536
108944,0.903031178517267,"M","FR","MASS",0,0,2,9.324,27.972,9.324,27.972,1.56870888866667,2338,365,47,0.0256037033501957
108945,0.608552657766268,"M","NL","MASS",1,0,1,0,0,0,0,0.910448,3396,365,33,0.00652020082892476
108946,0.785763849737123,"F","NL","MASS",1,0,1,0,0,0,0,1.02260787872727,707,365,76,0.0282138544296849
108947,0.644180670613423,"F","FR","MASS",1,1,1,2.06063333,6.1819,2.06063333,6.1819,1.16193714285714,745,365,30,0.00956684325334995
108948,0.248211547965184,"M","NL","MASS",0,1,1,0,0,0,0,0.891073333333333,1230,365,43,0.0288548241659152
108949,0.114539783680812,"F","FR","MASS",1,0,1,0.17906667,0.5372,0,0,0.815245185111111,2119,365,79,0.0152671755725191
108950,0.666815407108516,"F","FR","MASS",0,0,1,0,0,0,0,1.002362222,4952,365,29,0.0200696480938416
108951,0.949022732675076,"M","NL","MASS",0,0,2,0,0,0,0,0.8875527775,392,365,37,0.0212201105862536
108952,0.0835795998573303,"M","FR","MASS",1,0,1,0,0,0,0,0.854771111333333,2170,365,26,0.0125739330241266
108953,0.238309542881325,"F","NL","MASS",1,0,2,0,0,0,0,0.829373333428571,474,365,14,0.0216953741472364
108954,0.915148869389668,"F","NL","MASS",1,0,2,0,0,0,0,0.826445,2076,365,29,0.0170355247039608
108955,0.972696455661207,"M","FR","SOHO",0,1,3,4.10006667,12.3002,0,0,1.10867333333333,2727,365,47,0.0254639285841984
108956,0.355666520539671,"F","FR","MASS",1,0,1,2.8149,8.4447,0,0,1.70807515145455,881,365,171,0.0282138544296849
108957,0.816740207839757,"M","FR","MASS",1,1,2,1.87423333,5.6227,0,0,0.9094133332,412,292,98,0.0185643833235569
108958,0.286161898635328,"F","FR","MASS",1,0,2,0,0,0,0,0.841434074,1872,365,28,0.0152671755725191
108959,0.104264378082007,"F","FR","MASS",0,0,3,0,0,0,0,1.01776666666667,233,365,42,0.0212201105862536
108960,0.2462289982941,"F","FR","MASS",0,0,1,0,0,0,0,0.898315555333333,5606,365,68,0.0256037033501957
108961,0.574488359503448,"F","FR","MASS",0,0,1,0,0,0,0,0.826441666666667,5075,365,14,0.0212201105862536
108962,0.92299623391591,"M","NL","MASS",0,0,3,0,0,0,0,0.72727,5204,365,3,0.0182584269662921
108963,0.401806717272848,"F","NL","MASS",0,0,1,0,0,0,0,0.82762,5517,365,46,0.0256037033501957
108964,0.955693759256974,"M","NL","MASS",0,0,1,0.59986667,1.7996,0,0,1.58199333333333,2560,365,36,0.0254639285841984
108965,0.705279779154807,"F","FR","MASS",0,0,1,0,0,0,0,1.061156,4088,365,87,0.0182714370697714
108966,0.963672979502007,"F","NL","MASS",0,0,1,0,0,0,0,1.03413888916667,5855,365,21,0.0212201105862536
108967,0.921340729575604,"F","FR","MASS",1,0,1,2.5576,7.6728,2.5576,7.6728,1.73572,276,365,22,0.0125739330241266
108968,0.520936827873811,"M","FR","SOHO",0,0,1,0,0,0,0,0.830113333333333,2723,365,154,0.0368611185442869
108969,0.503867879742756,"F","NL","MASS",0,0,1,0,0,0,0,0.826441666666667,5738,365,18,0.0212201105862536
108970,0.250367501284927,"F","NL","MASS",0,0,1,0,0,0,0,-0.226925,6143,365,6,0.0167189354127818
108971,0.439875595504418,"F","NL","MASS",0,0,1,0,0,0,0,1.72461111133333,1825,365,29,0.0288548241659152
108972,0.804313507396728,"M","NL","MASS",0,0,1,0,0,0,0,0.958325,3591,365,15,0.0167189354127818
108973,0.914748245151713,"F","FR","MASS",0,0,1,0,0,0,0,2.460603333,1860,365,19,0.0182584269662921
108974,0.817858685506508,"F","FR","SOHO",0,0,2,5.86093333,17.5828,0,0,1.48258119666667,297,365,167,0.0297469865139038
108975,0.374749383190647,"F","FR","MASS",1,0,1,0,0,0,0,0.826445714285714,6543,365,28,0.0216953741472364
108976,0.225757153704762,"F","NL","MASS",0,1,3,0,0,0,0,0.830891111333333,3690,365,49,0.0254639285841984
108977,0.943180022761226,"M","FR","MASS",1,0,4,0,0,0,0,1.2557773332,2888,365,72,0.0185643833235569
108978,0.127037950092927,"F","NL","MASS",0,0,1,0,0,0,0,0.8266183335,6453,365,18,0.025597898714345
108979,0.788037687307224,"M","FR","MASS",1,1,1,0,0,0,0,0.826448,941,365,55,0.00652020082892476
108980,0.914506468689069,"F","FR","MASS",1,0,1,2.23143333,6.6943,0,0,1.35980484854545,1603,365,202,0.0282138544296849
108981,0.736233307980001,"F","FR","MASS",0,0,2,0,0,0,0,0.6322016665,1319,222,41,0.0217371614889956
108982,0.877447060542181,"M","FR","MASS",1,0,1,0,0,0,0,0.8297783335,3831,365,15,0.0170355247039608
108983,0.977151640923694,"F","NL","MASS",0,1,2,0,0,0,0,0.619835,1256,365,27,0.0217371614889956
108984,0.0919890168588609,"F","FR","MASS",1,0,2,0,0,0,0,0.8305466668,125,365,17,0.00652020082892476
108985,0.995181240141392,"F","NL","MASS",1,1,2,0,0,0,0,0.8431116665,359,365,54,0.0170355247039608
108986,0.212299333885312,"F","FR","MASS",0,0,4,0,0,0,0,1.084557778,4532,365,57,0.0254639285841984
108987,0.377596818841994,"Unknown","NL","SOHO",0,1,2,13.9615,41.8845,0,0,1.55073833333333,336,365,286,0.0231284236153378
108988,0.641924035269767,"F","NL","MASS",1,0,2,1.44646667,4.3394,1.44646667,4.3394,0.9321983335,268,365,51,0.0170355247039608
108989,0.0437171077355742,"Unknown","FR","SOHO",1,1,1,0,0,0,0,1.527039394,333,365,154,0.0282138544296849
108990,0.45461067231372,"Unknown","NL","MASS",0,1,2,0,0,0,0,0.826441666666667,271,365,18,0.0212201105862536
108991,0.56383291981183,"M","FR","MASS",1,0,1,0,0,0,0,0.833060952285714,5808,365,10,0.00956684325334995
108992,0.710028412519023,"F","NL","MASS",0,0,1,0,0,0,0,0.844553333333333,5022,365,25,0.0254639285841984
108993,0.809389742091298,"F","FR","MASS",0,0,1,0,0,0,0,0.8371146668,4835,365,38,0.0287215542549412
108994,0.882975995307788,"F","NL","MASS",0,0,1,0,0,0,0,0.908206666666667,4870,365,16,0.0200696480938416
108995,0.0903425249271095,"F","FR","MASS",0,0,2,2.7689,8.3067,2.7689,8.3067,1.23841111133333,549,365,37,0.0254639285841984
108996,0.359066037228331,"F","NL","MASS",0,1,3,0,0,0,0,0.903837778,1568,365,56,0.0254639285841984
108997,0.967660933732986,"M","DE","MASS",0,0,2,0,0,0,0,1.62974888866667,5523,365,10,0.0254639285841984
108998,0.0517317187041044,"F","NL","MASS",0,0,1,0,0,0,0,3.570762222,303,365,27,0.0254639285841984
108999,0.40998210455291,"F","FR","MASS",0,0,1,0,0,0,0,0.911206666666667,6419,365,26,0.0200696480938416
109000,0.233705420047045,"M","NL","MASS",0,0,1,2.67116667,8.0135,2.67116667,8.0135,0.184476667,5720,365,33,0.0210405508798776
109001,0.426197429420426,"F","NL","MASS",0,0,1,0.5877,1.7631,0,0,0.880616666666667,5700,365,52,0.0212201105862536
109002,0.348006289452314,"F","FR","MASS",0,1,1,0,0,0,0,0.827537778,527,365,37,0.0254639285841984
109003,0.850490361917764,"M","FR","MASS",1,0,1,0,0,0,0,0.8346413332,611,365,13,0.0185643833235569
109004,0.306610886706039,"F","NL","MASS",1,0,3,0,0,0,0,1.576445,1398,365,16,0.0170355247039608
109005,0.469292174093425,"Unknown","NL","SOHO",0,0,1,0,0,0,0,0.975810256410256,6076,365,92,0.0297469865139038
109006,0.552772034658119,"M","NL","MASS",0,0,3,0,0,0,0,0.8319972225,5248,365,33,0.0212201105862536
109007,0.728393451310694,"M","NL","MASS",1,0,1,0,0,0,0,1.9552136751282,870,365,95,0.01903440071379
109008,0.588629187783226,"M","NL","MASS",0,0,1,0,0,0,0,0.737516667,3134,365,2,0.0182584269662921
109009,0.991964136715978,"M","NL","MASS",0,0,3,0,0,0,0,0.84566,4061,365,14,0.0288548241659152
109010,0.358570663258433,"F","NL","MASS",0,0,1,0,0,0,0,0.844553333333333,4170,365,32,0.0254639285841984
109011,0.442728980910033,"F","NL","MASS",0,0,2,0,0,0,0,0.82645,2756,365,26,0.0165509521461601
109012,0.972214879002422,"M","NL","SOHO",1,0,1,0,0,0,0,0.8291033335,950,365,38,0.0170355247039608
109013,0.428963231854141,"F","FR","MASS",1,0,1,0,0,0,0,0.7504666665,838,365,23,0.0170355247039608
109014,0.935381538700312,"M","NL","MASS",0,0,1,0,0,0,0,0.826445,1194,365,25,0.025597898714345
109015,0.272352066356689,"M","FR","SOHO",0,0,1,0.52343333,1.5703,0,0,7.72308,5958,365,51,0.0254639285841984
109016,0.00731089664623141,"M","FR","MASS",1,0,1,0,0,0,0,0.826444,753,365,31,0.0185643833235569
109017,0.211663700407371,"Unknown","FR","MASS",1,0,1,0,0,0,0,1.45015809514286,6011,365,69,0.0216953741472364
109018,0.478115511126816,"F","FR","MASS",0,0,1,0,0,0,0,3.182044,1386,365,29,0.0287215542549412
109019,0.640959564596415,"M","NL","SOHO",1,0,3,0,0,0,0,0.826446666666667,374,365,23,0.0125739330241266
109020,0.896738246548921,"M","NL","MASS",0,0,2,0,0,0,0,1.10039333333333,2064,365,25,0.0254639285841984
109021,0.312258470337838,"F","FR","MASS",0,0,1,0,0,0,0,0.847655555333333,599,365,17,0.0254639285841984
109022,0.636535733938217,"M","NL","MASS",0,0,1,0,0,0,0,1.01684,6149,365,45,0.0288548241659152
109023,0.261165928095579,"M","FR","MASS",1,0,2,0,0,0,0,0.8297783335,4262,365,48,0.0170355247039608
109024,0.312726845499128,"M","FR","MASS",0,1,1,0,0,0,0,0.837850370444444,2055,365,54,0.0368611185442869
109025,0.399609633488581,"F","NL","MASS",1,0,2,0,0,0,0,0.8297783335,1522,365,24,0.0170355247039608
109026,0.711280111223459,"M","NL","SOHO",0,0,1,0,0,0,0,0.850842063571429,4507,365,130,0.0414555504375864
109027,0.866779614472762,"M","FR","MASS",0,0,1,0,0,0,0,0.72727,5743,365,61,0.0301612064482579
109028,0.76840288634412,"F","FR","MASS",1,0,1,0,0,0,0,0.853803809428571,2408,365,56,0.0216953741472364
109029,0.280533227371052,"F","NL","MASS",0,0,1,0,0,0,0,0.82989166625,3776,365,21,0.0165509521461601
109030,0.97655510250479,"F","NL","MASS",0,2,1,0,0,0,0,0.877675,542,365,73,0.0212201105862536
109031,0.84985447768122,"F","NL","MASS",0,0,2,2.47373333,7.4212,2.47373333,7.4212,0.9514533335,4477,365,38,0.025597898714345
109032,0.595108893932775,"Unknown","NL","SOHO",1,0,1,0,0,0,0,0.82978,5281,365,34,0.00781822623992182
109033,0.763400147901848,"M","FR","MASS",0,0,3,0,0,0,0,0.828811110833333,977,365,14,0.0212201105862536
109034,0.255466723814607,"M","NL","MASS",0,0,1,2.82856667,8.4857,2.82856667,8.4857,0.9549253332,3500,365,48,0.0287215542549412
109035,0.770224002655596,"M","NL","MASS",0,0,1,0,0,0,0,0.991736,3356,365,16,0.0182714370697714
109036,0.484194291289896,"F","FR","MASS",1,0,1,3.48946667,10.4684,0,0,0.767407619142857,2310,365,35,0.00956684325334995
109037,0.874135284917429,"M","NL","SOHO",0,0,2,0,0,0,0,0.84311666625,6870,365,66,0.0167189354127818
109038,0.0360644080210477,"F","NL","MASS",0,0,1,0,0,0,0,0.836284615384615,604,365,45,0.0297469865139038
109039,0.0617169926408678,"F","FR","MASS",0,1,1,0,0,0,0,1.05283055583333,245,365,29,0.0212201105862536
109040,0.150580985937268,"M","NL","MASS",0,0,1,0,0,0,0,1.9133972225,2524,4,33,0.0212201105862536
109041,0.556481954874471,"F","NL","MASS",0,1,2,3.87896667,11.6369,3.87896667,11.6369,1.98426666666667,1025,365,71,0.0254639285841984
109042,0.0721807675436139,"M","NL","MASS",1,0,2,0,0,0,0,1.64462727272727,439,365,41,0.0282138544296849
109043,0.865410352125764,"M","FR","MASS",1,0,1,0.44543333,1.3363,0.44543333,1.3363,0.856142222,6336,365,18,0.0125739330241266
109044,0.346328482497483,"M","FR","MASS",0,0,2,0,0,0,0,0.6643506668,6349,365,50,0.0182714370697714
109045,0.657287349924445,"F","FR","MASS",0,0,1,0,0,0,0,0.826445,2267,365,13,0.025597898714345
109046,0.0326725754421204,"F","NL","MASS",0,0,2,0.2847,0.8541,0.2847,0.8541,0.87870416625,2715,365,36,0.0167189354127818
109047,0.0202354870270938,"M","FR","MASS",1,0,2,0,0,0,0,0.826445,2130,365,11,0.0170355247039608
109048,0.917911517666653,"F","FR","MASS",1,0,1,0,0,0,0,0.991734285714286,487,365,32,0.0216953741472364
109049,0.826397251104936,"M","FR","SOHO",1,0,1,0,0,0,0,1.2297783335,1499,50,178,0.0170355247039608
109050,0.081257923739031,"M","NL","MASS",0,0,3,0,0,0,0,1.14196,4348,365,4,0.0188910267622879
109051,0.162271908950061,"F","NL","MASS",0,0,2,0,0,0,0,0.82645,1708,365,13,0.0165509521461601
109052,0.888715541223064,"F","FR","MASS",0,0,1,0.01376667,0.0413,0.01376667,0.0413,1.858957778,791,365,19,0.0254639285841984
109053,0.982314875116572,"F","FR","MASS",1,0,1,0,0,0,0,1.22644666666667,2695,365,25,0.0125739330241266
109054,0.986054479377344,"F","NL","MASS",0,0,2,0,0,0,0,1.01566944416667,5739,365,47,0.0212201105862536
109055,0.874942913185805,"F","NL","MASS",1,0,1,5.40346667,16.2104,0.68533333,2.056,1.1263653332,4682,365,90,0.0185643833235569
109056,0.553911833791062,"M","NL","MASS",1,0,1,0,0,0,0,0.82978,192,365,28,0.00781822623992182
109057,0.916721910005435,"M","FR","MASS",0,0,2,0,0,0,0,0.8819972225,5975,365,29,0.0212201105862536
109058,0.714983730344102,"M","FR","MASS",0,0,2,0,0,0,0,0.82645,2581,365,15,0.0165509521461601
109059,0.467027607373893,"F","NL","MASS",1,0,4,0,0,0,0,0.826446666666667,349,365,7,0.00781822623992182
109060,0.179486993700266,"F","FR","MASS",1,0,1,0,0,0,0,0.950415,4080,365,9,0.0170355247039608
109061,0.786820110399276,"F","FR","MASS",0,0,2,0.55096667,1.6529,0,0,0.902939316153846,223,365,125,0.0297469865139038
109062,0.275486655998975,"F","NL","MASS",0,0,2,0,0,0,0,0.841428888666667,3260,365,23,0.0254639285841984
109063,0.945421810494736,"F","FR","MASS",1,0,1,0,0,0,0,0.834155,513,365,25,0.0170355247039608
109064,0.231337765464559,"F","NL","MASS",0,0,1,0,0,0,0,0.826441666666667,1525,365,19,0.0212201105862536
109065,0.564099324168637,"M","NL","MASS",0,1,2,2.41416667,7.2425,2.2351,6.7053,1.10455555583333,2016,365,47,0.0212201105862536
109066,0.759846640517935,"F","NL","MASS",0,0,2,0.01836667,0.0551,0.01836667,0.0551,0.935888888666667,831,365,53,0.0288548241659152
109067,0.482527737505734,"M","FR","MASS",0,0,1,2.13956667,6.4187,0,0,1.1465433335,5972,365,79,0.025597898714345
109068,0.909142825286835,"F","NL","MASS",1,1,1,0,0,0,0,1.0282383335,353,365,62,0.0170355247039608
109069,0.0484169241972268,"F","FR","MASS",1,0,1,0,0,0,0,0.860466666571429,5846,365,85,0.00956684325334995
109070,0.389409825205803,"M","FR","MASS",1,0,3,0,0,0,0,1.0395733332,1881,365,62,0.00652020082892476
109071,0.645146098919213,"M","NL","MASS",0,0,1,0.33056667,0.9917,0,0,1.3274722225,2769,365,32,0.0212201105862536
109072,0.00759051577188075,"F","FR","MASS",0,0,1,0.7806,2.3418,0.7806,2.3418,0.770051111333333,3550,365,33,0.0288548241659152
109073,0.265340828569606,"F","NL","MASS",0,0,1,3.16253333,9.4876,3.16253333,9.4876,2.43866666666667,1147,365,60,0.0254639285841984
109074,0.084526606136933,"F","NL","MASS",1,1,1,4.56536667,13.6961,4.56536667,13.6961,1.08138,693,365,26,0.0170355247039608
109075,0.268185050459579,"M","FR","MASS",1,1,2,0,0,0,0,1.14977904771429,518,66,57,0.00956684325334995
109076,0.679321312578395,"M","FR","MASS",0,0,2,2.33153333,6.9946,0,0,1.36577111133333,2610,365,47,0.0288548241659152
109077,0.0890497853979468,"F","NL","MASS",0,0,3,0,0,0,0,4.0194706668,992,365,86,0.0287215542549412
109078,0.241627916926518,"F","FR","MASS",0,0,1,8.49643333,25.4893,8.49643333,25.4893,2.143775,194,365,33,0.0167189354127818
109079,0.508769081905484,"F","FR","MASS",0,0,1,0,0,0,0,0.945290598205128,5533,365,79,0.0297469865139038
109080,0.327289119828492,"M","NL","MASS",0,0,1,2.35843333,7.0753,2.35843333,7.0753,1.02245333333333,6206,365,29,0.0256037033501957
109081,0.580445953877643,"F","FR","MASS",0,0,4,0,0,0,0,1.660605,2618,365,46,0.025597898714345
109082,0.694581624353305,"M","FR","SOHO",0,0,1,0.60223333,1.8067,0.60223333,1.8067,0.90172916625,3844,365,19,0.0165509521461601
109083,0.611024503363296,"M","FR","MASS",1,1,1,1.281,3.843,0.55096667,1.6529,1.094324762,916,13,88,0.0216953741472364
109084,0.625237361993641,"F","FR","MASS",0,0,3,0,0,0,0,1.00422444466667,498,294,17,0.0254639285841984
109085,0.246141107520089,"M","FR","MASS",1,1,1,0,0,0,0,0.966209696909091,1225,365,95,0.0282138544296849
109086,0.767747833160684,"M","FR","MASS",0,0,4,0,0,0,0,0.859775,2110,365,29,0.0212201105862536
109087,0.876138408668339,"F","FR","MASS",1,0,2,0,0,0,0,0.8785166665,2513,365,15,0.0170355247039608
109088,0.775533090345562,"M","NL","SOHO",0,0,1,0.88043333,2.6413,0.88043333,2.6413,0.885142222,5066,365,42,0.0288548241659152
109089,0.394721040502191,"M","NL","MASS",1,1,2,0,0,0,0,0.863033333428571,434,365,49,0.0216953741472364
109090,0.921404614346102,"M","NL","MASS",0,0,1,0,0,0,0,1.25820666666667,4515,365,34,0.0200696480938416
109091,0.649479005020112,"M","NL","MASS",0,2,1,1.40963333,4.2289,0,0,0.903089743589744,184,91,141,0.0297469865139038
109092,0.988985423231497,"M","FR","SOHO",1,0,2,0,0,0,0,0.826445714285714,2338,365,42,0.00956684325334995
109093,0.65160603588447,"M","NL","MASS",1,0,1,0,0,0,0,2.80727428571429,506,365,56,0.0216953741472364
109094,0.36950536747463,"F","NL","MASS",0,0,3,0,0,0,0,0.826441666666667,1764,365,11,0.0212201105862536
109095,0.2264987770468,"M","FR","SOHO",0,0,1,0,0,0,0,1.1429173332,4134,365,33,0.028918692372171
109096,0.853970875032246,"F","FR","MASS",1,0,1,0,0,0,0,0.826445714285714,338,365,102,0.0203982515784361
109097,0.339823202928528,"F","NL","MASS",1,0,1,2.3131,6.9393,2.3131,6.9393,2.28127333333333,1336,365,77,0.0125739330241266
109098,0.928977889707312,"M","NL","SOHO",0,0,2,4.63266667,13.898,0,0,0.680148888888889,406,365,169,0.0368611185442869
109099,0.236416798550636,"M","FR","MASS",1,1,2,0,0,0,0,1.16930285714286,460,365,42,0.0216953741472364
109100,0.890702098375186,"M","FR","MASS",0,0,1,0,0,0,0,0.8674016665,1805,365,31,0.025597898714345
109101,0.999987859977409,"F","FR","MASS",1,0,1,0.03443333,0.1033,0.03443333,0.1033,1.8821546668,1225,365,92,0.0185643833235569
