primary_key,Probability_of_Churn
107723,0.024965505
107724,0.016483289
107725,0.018847599
107726,0.012849629
107727,0.015347615
107728,0.009463387
107729,0.10093217
107730,0.018957415
107731,0.024770514
107732,0.020112353
107733,0.023811275
107734,0.011431157
107735,0.020326924
107736,0.020333066
107737,0.010792724
107738,0.0308451
107739,0.018566489
107740,0.020147017
107741,0.020248889
107742,0.02516276
107743,0.01026524
107744,0.061901028
107745,0.018856107
107746,0.047004078
107747,0.018254841
107748,0.012958354
107749,0.022241916
107750,0.014337566
107751,0.024825885
107752,0.002181946
107753,0.017461777
107754,0.012956332
107755,0.018926388
107756,0.000607658
107757,0.021989773
107758,0.009379976
107759,0.019511462
107760,0.040254617
107761,0.036781907
107762,0.013719348
107763,0.024573481
107764,0.018099269
107765,0.00706138
107766,0.023112192
107767,0.030696527
107768,0.003777843
107769,0.029428469
107770,0.008491706
107771,0.019625342
107772,0.01669687
107773,0.0495378
107774,0.019918423
107775,0.017134933
107776,0.025526245
107777,0.018613675
107778,0.011754996
107779,0.023347738
107780,0.018379131
107781,0.002999737
107782,0.015099795
107783,0.021881984
107784,0.080440825
107785,0.016589209
107786,0.070243788
107787,0.018886118
107788,0.020011224
107789,0.006878257
107790,0.016941962
107791,0.016568066
107792,0.018006625
107793,0.011277757
107794,0.027487389
107795,0.048332293
107796,0.015650515
107797,0.013754634
107798,0.014431038
107799,0.020292486
107800,0.015030051
107801,0.017176683
107802,0.039536235
107803,0.014050626
107804,0.011161521
107805,0.011961581
107806,0.014739403
107807,0.018228477
107808,0.001795958
107809,0.017536006
107810,0.011801878
107811,0.010618732
107812,0.022846328
107813,0.009770055
107814,0.020234193
107815,0.010704019
107816,0.039368368
107817,0.024536329
107818,0.014655456
107819,0.017710951
107820,0.013744992
107821,0.022009174
107822,0.020160672
107823,0.040672702
107824,0.013736168
107825,0.019548458
107826,0.009997171
107827,0.004959026
107828,0.001061858
107829,0.027045873
107830,0.037301354
107831,0.012162125
107832,0.014817535
107833,0.010482057
107834,0.000286074
107835,0.016628787
107837,0.013673031
107838,0.023918887
107839,0.018632777
107840,0.034739672
107841,0.016480473
107842,0.020473237
107843,0.02643364
107844,0.012680767
107845,0.014675373
107846,0.030667892
107848,0.032255693
107849,0.022851768
107850,0.022329091
107851,0.034692515
107852,0.013113471
107853,0.014278787
107854,0.062157819
107855,0.017563268
107856,0.026859613
107857,0.012469321
107858,0.027518858
107859,0.028694954
107860,0.017625359
107861,0.020786602
107862,0.022153397
107863,0.014888885
107864,0.017833041
107865,0.02743085
107866,0.01910644
107867,0.0685449
107868,0.051132038
107869,0.010224038
107870,0.015098409
107871,0.015191854
107872,0.017449078
107873,0.048710836
107874,0.014183694
107875,0.042689578
107876,0.010463719
107877,0.030800727
107878,0.030612673
107879,0.010346125
107880,0.012065188
107881,0.019723997
107882,0.017631044
107883,0.026323133
107884,0.014798798
107885,0.00757339
107886,0.012451955
107887,0.027569524
107888,0.026061823
107889,0.017693
107890,0.036003522
107891,0.01308662
107892,0.001470991
107893,0.005758455
107894,0.015553915
107895,0.03454086
107896,0.028850934
107897,0.027674999
107898,0.044805093
107899,0.017879503
107900,0.016902221
107901,0.027156549
107902,0.014436723
107903,0.000506615
107904,0.020622036
107905,0.013615059
107906,0.062501692
107907,0.062935473
107908,0.011503379
107909,0.034482725
107910,0.016478768
107911,0.015588134
107912,0.023726093
107913,0.016235114
107914,0.017181841
107915,0.020575143
107916,0.024819684
107917,0.013003429
107918,0.071960119
107919,0.018158407
107920,0.023867108
107921,0.011578533
107922,0.014154318
107923,0.025459884
107924,0.008177301
107925,0.023012139
107926,0.012163442
107927,0.025199092
107928,0.046478638
107929,0.017396032
107930,0.016301268
107931,0.012189122
107932,0.022533655
107933,0.010816654
107934,0.007279056
107935,0.020526237
107936,0.022617676
107937,0.015379566
107938,0.033690138
107939,0.012736045
107940,0.008202184
107941,0.011881052
107942,0.047927789
107943,0.049905573
107944,0.007821017
107945,0.017279657
107946,0.008960733
107947,0.003062981
107948,0.020423358
107949,0.017049901
107950,0.03409743
107951,0.019286784
107952,0.008584075
107953,0.057233606
107954,0.020104891
107955,0.014425713
107956,0.024580505
107957,0.014836247
107958,0.013691123
107959,0.010835885
107960,0.024951116
107961,0.032776069
107962,0.021621873
107963,0.046638297
107964,0.015271693
107965,0.031676389
107966,0.014671313
107967,0.018307879
107968,0.015927978
107969,0.014540529
107970,0.043820854
107971,0.016759293
107972,0.016188107
107973,0.013034491
107974,0.02785267
107975,0.025558285
107976,0.016124818
107977,0.01774566
107978,0.029701438
107979,0.039461714
107980,0.005829505
107981,0.021389096
107982,0.016150467
107983,0.046108909
107984,0.024883681
107985,0.015905137
107986,0.01489028
107987,0.021680289
107988,0.000287252
107989,0.013426407
107990,0.017130596
107991,0.008836123
107992,0.029882596
107993,0.028358685
107994,0.003231437
107995,0.039017626
107996,0.028864839
107997,0.015807132
107998,0.012259291
107999,0.023080336
108000,0.021156878
108001,0.018114105
108002,0.014433376
108003,0.016301754
108004,0.024263257
108005,0.014246736
108006,0.012515007
108007,0.058303381
108008,0.011835587
108009,0.016802367
108010,0.037727404
108011,0.050349272
108012,0.022926415
108013,0.014131797
108014,0.033526069
108015,0.013417536
108016,0.015959466
108017,0.015467386
108018,0.007650866
108019,0.016623233
108020,0.017395326
108021,0.02008038
108022,0.021848334
108023,0.018057913
108024,0.024281647
108025,0.028618207
108026,0.020042309
108027,0.038052088
108028,0.011341007
108029,0.022828555
108030,0.035739488
108031,0.01608751
108032,0.024864772
108033,0.027115739
108034,0.012506401
108035,0.562130592
108036,0.029029739
108037,0.0134512
108038,0.021937351
108039,0.003456849
108040,0.028753961
108041,0.02938782
108042,0.017372464
108043,0.028830987
108044,0.013188707
108045,0.055490117
108046,0.008658052
108048,0.012830282
108049,0.047609841
108050,0.016022083
108051,0.059416461
108052,0.02024049
108053,0.012661606
108054,0.02410401
108055,0.027228627
108056,0.018013657
108057,0.066122961
108058,0.013153028
108059,0.012787176
108060,0.019167607
108061,0.011245969
108062,0.014392358
108063,0.015062073
108064,0.015751537
108065,0.016013542
108066,0.033529315
108067,0.016392041
108068,0.027690575
108069,0.028068035
108070,0.049714532
108071,0.026366661
108072,0.012430867
108073,0.030345618
108074,0.012964451
108075,0.02021361
108076,0.034571467
108077,0.02582411
108078,0.011284147
108079,0.030437103
108080,0.051734368
108081,0.02149452
108082,0.064668025
108083,0.025810291
108084,0.026273569
108085,0.002862254
108086,0.006996185
108087,0.014774434
108088,0.028542419
108089,0.005421682
108090,0.020887509
108091,0.013175316
108092,0.015791007
108093,0.025127896
108094,0.012860707
108095,0.033805611
108096,0.023287274
108097,0.022386773
108098,0.013037843
108099,0.002027999
108100,0.010213786
108101,0.017411647
108102,0.011328348
108103,0.034368938
108104,0.015216409
108105,0.016339992
108106,0.054274636
108107,0.017635892
108108,0.023232301
108109,0.023111161
108110,0.025197298
108111,0.017064668
108112,0.03887605
108113,0.012475934
108114,0.037114596
108115,0.031269913
108116,0.026680415
108117,0.005151835
108118,0.031288379
108119,0.015323157
108120,0.019877067
108121,0.016426318
108122,0.018928081
108123,0.018446811
108124,0.033425767
108125,0.019009721
108126,0.0310204
108127,0.010977888
108128,0.014173856
108129,0.013876182
108130,0.040245547
108131,0.013555833
108132,0.019703688
108133,0.040262116
108134,0.017470589
108135,0.013262651
108136,0.023732664
108137,0.001818653
108138,0.023659177
108139,0.019998633
108140,0.030279471
108141,0.000803447
108142,0.019346915
108143,0.018743435
108144,0.017251394
108145,0.016060011
108146,0.018010042
108147,0.025815369
108148,0.028230464
108149,0.031087422
108150,0.009626561
108151,0.023523701
108152,0.036764833
108153,0.022784862
108154,0.027831627
108155,0.02947535
108156,0.012981722
108157,0.027833897
108158,0.027115203
108159,0.010326535
108160,0.021665354
108161,0.018229903
108162,0.025223737
108163,0.0156295
108164,0.024703886
108165,0.037487556
108166,0.023546198
108167,0.009917965
108168,0.0124675
108169,0.048409257
108170,0.017494567
108171,0.022429485
108172,0.023033169
108173,0.013228299
108174,0.031492843
108175,0.022559307
108176,0.013906521
108177,0.012790502
108178,0.021698551
108179,0.011008348
108180,0.016947777
108181,0.058919643
108182,0.032077321
108183,0.04508499
108184,0.029996907
108185,0.010218355
108186,0.016541981
108187,0.01254882
108188,0.025423309
108189,0.04661417
108190,0.010690277
108191,0.020377115
108192,0.009872677
108193,0.012915551
108194,0.027094678
108195,0.014718402
108196,0.074980661
108197,0.03554371
108198,0.019500582
108199,0.00021914
108200,0.022283262
108201,0.014610159
108202,0.013738529
108203,0.021160973
108204,0.023152646
108205,0.020890444
108206,0.032458992
108207,0.012004686
108208,0.031054443
108209,0.044468351
108210,0.022652236
108211,0.012444014
108212,0.018775421
108213,0.018726666
108214,0.02435442
108215,0.035327331
108216,0.025447883
108217,0.009253143
108218,0.002759799
108219,0.037117555
108220,0.028932607
108221,0.010145888
108222,0.026914115
108223,0.012541325
108224,0.048341321
108225,0.006935915
108226,0.013468905
108227,0.014903112
108228,0.026155203
108229,0.012651226
108230,0.013637228
108231,0.019771299
108232,0.017720368
108233,0.027532833
108234,0.07732309
108235,0.015561925
108236,0.045075698
108237,0.092563752
108238,0.015168351
108239,0.027212674
108240,0.024439693
108241,0.023605674
108242,0.014721709
108243,0.010480396
108244,0.022920777
108245,0.023511099
108246,0.018172839
108247,0.015716696
108248,0.026041921
108249,0.024812786
108250,0.013379754
108251,0.018735815
108252,0.018106051
108253,0.014861028
108254,0.012655543
108255,0.011547631
108256,0.044214047
108257,0.012514956
108258,0.015901122
108259,0.044811896
108260,0.013168591
108261,0.05187651
108262,0.014234201
108263,0.016891078
108264,0.018542575
108265,0.013129145
108266,0.028836165
108267,0.035794204
108268,0.003665413
108269,0.015488185
108270,0.016746111
108271,0.027308412
108272,0.018446853
108273,0.018292297
108274,0.040371975
108275,0.015107789
108276,0.008858016
108277,0.009203351
108278,0.014948416
108279,0.026783271
108280,0.029039364
108281,0.015351737
108282,0.043943448
108283,0.00490877
108284,0.019849988
108285,0.031062389
108286,0.047868931
108287,0.032949813
108288,0.022164121
108289,0.032684894
108290,0.0279488
108291,0.07623129
108292,0.010357891
108293,0.044764113
108294,0.013580817
108295,0.012310828
108296,0.034374966
108297,0.047541886
108298,0.024724256
108299,0.016387763
108300,0.031307748
108301,0.014180527
108302,0.055921585
108303,0.016943839
108304,0.025403158
108305,0.022863117
108306,0.031844019
108307,0.024463864
108308,0.01030028
108309,0.01521636
108310,8.95E-05
108311,0.023909462
108312,0.023519297
108313,0.012593079
108314,0.018346649
108315,0.023494754
108316,0.020250631
108317,0.012935558
108318,0.015484511
108319,0.018571216
108320,0.071093059
108321,0.028427403
108322,0.044755421
108323,0.030054569
108324,0.005952543
108325,0.008225447
108326,0.017824897
108327,0.015476951
108328,0.044633657
108329,0.008630665
108330,0.021151153
108331,0.013997655
108332,0.018796535
108333,0.035152966
108334,0.064695599
108335,0.011283255
108336,0.011404862
108337,0.02106311
108338,0.02029717
108339,0.027474679
108340,0.025115386
108341,0.02043201
108342,0.009031019
108343,0.012938436
108344,0.014907565
108345,0.037515119
108346,0.014985162
108347,0.009793569
108348,0.008744373
108349,0.019844443
108350,0.077044062
108351,0.01278718
108352,0.060379393
108353,0.008529205
108354,0.025085232
108355,0.007555985
108356,0.01336888
108357,0.022047643
108358,0.02233244
108359,0.024488658
108360,0.018697162
108361,0.033408324
108362,0.018087968
108363,0.010666494
108364,0.028092452
108365,0.021477888
108366,0.02877269
108367,0.017834423
108368,0.008740319
108369,0.050006696
108370,0.055922987
108371,0.045070415
108372,0.024939133
108373,0.017039564
108374,0.000797414
108375,0.042391345
108376,0.022050731
108377,0.021467797
108378,0.045954992
108379,0.011850256
108380,0.014939068
108381,0.017264934
108382,0.046570748
108383,0.02191326
108384,0.011250521
108385,0.014850679
108386,0.017555381
108387,0.019405982
108388,0.031753115
108389,0.023628095
108390,0.027848886
108391,0.015733158
108392,0.042388233
108393,0.02301786
108394,0.009039414
108395,0.025635521
108396,0.01332198
108397,0.019942044
108398,0.025482443
108399,0.020138411
108400,0.011175964
108401,0.014605033
108402,0.00739723
108403,0.01322944
108404,0.019440171
108405,0.022846178
108406,0.022335435
108407,0.012180944
108408,0.007563744
108409,0.030574003
108410,0.024954886
108411,0.016679064
108412,0.02732708
108413,0.009454597
108414,0.017278757
108415,0.010883823
108416,0.001107197
108417,0.016869868
108418,0.016149568
108419,0.017647873
108420,0.01612781
108421,0.009577388
108422,0.01948375
108423,0.012149324
108424,0.012307627
108425,0.02668012
108426,0.021350927
108427,0.029930666
108428,0.035860547
108429,0.018425416
108430,0.044056962
108431,0.024223067
108432,0.043695724
108433,0.024917139
108434,0.010263873
108435,0.010247913
108436,0.015714235
108437,0.096020734
108438,0.030129119
108439,0.038491125
108440,0.052139211
108441,0.011205863
108442,0.000160315
108443,0.019827846
108444,0.023385937
108445,0.032417679
108446,0.012641302
108447,0.016638888
108448,0.020552161
108449,0.013854071
108450,0.004320866
108451,0.020558656
108452,0.02522141
108453,0.019982975
108454,0.024170321
108455,0.017904974
108456,0.063311397
108457,0.008040958
108458,0.011257637
108459,0.006294378
108460,0.026323561
108461,0.002421564
108462,0.022142971
108463,0.017027146
108464,0.029926429
108465,0.017931711
108466,0.03134009
108467,0.017789856
108468,0.046920134
108469,0.014898967
108470,0.006607785
108471,0.02048497
108472,0.015500269
108473,0.016890193
108474,0.019261978
108475,0.06110375
108476,0.007845586
108477,0.008925122
108478,0.022315798
108479,0.042639984
108480,0.013416582
108481,0.04587409
108482,0.016756588
108483,0.017197949
108484,0.022631403
108485,0.012035381
108486,0.033350757
108487,0.013266231
108488,0.012992426
108489,0.019021001
108490,0.024517715
108491,0.015928502
108492,0.01383787
108493,0.005802648
108494,0.048005216
108495,0.019444936
108496,0.022144686
108497,0.027151834
108498,0.083388686
108499,0.050489145
108500,0.013255492
108501,0.010892068
108502,0.017277867
108503,0.027385358
108504,0.030276143
108505,0.050399867
108506,0.041289994
108507,0.022377968
108508,0.010350525
108509,0.012862556
108510,0.020413725
108511,0.055171614
108512,0.000580971
108513,0.012518073
108514,0.007672244
108515,0.025527742
108516,0.005726363
108517,0.016695569
108518,0.031996797
108519,0.062191346
108520,0.022515466
108521,0.019634011
108522,0.012265228
108523,0.021190156
108524,0.076805632
108525,0.017129491
108526,0.02816543
108527,0.017852116
108528,0.021960201
108529,0.004087049
108530,0.00169296
108531,0.007130307
108532,0.076686106
108533,0.00684539
108534,0.016277118
108535,0.030668443
108536,0.039624162
108537,0.011990509
108538,0.015395314
108539,0.030576533
108540,0.019963024
108541,0.023404247
108542,0.036218395
108543,0.069922685
108544,0.028794823
108545,0.018640277
108546,0.009839544
108547,0.010929227
108548,0.021545811
108549,0.015668026
108550,0.023176918
108551,0.007795499
108552,0.023399932
108553,0.004627839
108554,0.017953714
108555,0.007953577
108556,0.01240545
108557,0.011900034
108558,0.011681229
108559,0.017135096
108560,0.025539998
108561,0.03123808
108562,0.008232677
108563,0.013526296
108564,0.015689708
108565,0.011434527
108566,0.021623414
108567,0.014651499
108568,0.025313495
108569,0.021461127
108570,0.015806799
108571,0.025934024
108572,0.053086413
108573,0.016111783
108574,0.048302566
108575,0.01877723
108576,0.018153459
108577,0.010771627
108578,0.021386774
108579,0.017738029
108580,0.015685738
108581,0.014009513
108582,0.019616282
108583,0.021658031
108584,0.04050936
108585,0.027138101
108586,0.020728077
108587,0.015105354
108588,0.01120293
108589,0.011782654
108590,0.019995531
108591,0.023311089
108592,0.028491514
108593,0.013881988
108594,0.025003745
108595,0.005026998
108596,0.014459861
108597,0.011093091
108598,0.011305735
108599,0.016400713
108600,0.021252272
108601,0.013262644
108602,0.030467027
108603,0.025037021
108604,0.019119025
108605,0.020358089
108606,0.009752425
108607,0.006926303
108608,0.013383539
108609,0.025900305
108610,0.01424157
108611,0.017763562
108612,0.01870503
108613,0.030312152
108614,0.022990117
108615,0.015805747
108616,0.023162127
108617,0.012379591
108618,0.001835504
108619,0.039533559
108620,0.012422062
108621,0.01698857
108622,0.023119372
108623,0.013301577
108624,0.011665484
108625,0.01207903
108626,0.01269826
108627,0.020307941
108628,0.045064779
108629,0.012779999
108630,0.027950125
108631,0.019784126
108632,0.030525739
108633,0.013753579
108634,0.022150025
108635,0.014968832
108636,0.017157084
108637,0.017023294
108638,0.022636188
108639,0.02022832
108640,0.008931608
108641,0.032391405
108642,0.041675042
108643,0.037304799
108644,0.01367479
108645,0.014043464
108646,0.019929681
108647,0.030026247
108648,0.020176305
108649,0.017411552
108650,0.101394209
108651,0.013712533
108652,0.019463632
108653,0.019516404
108654,0.015635523
108655,0.009851496
108656,0.014591136
108657,0.03515292
108658,0.013368746
108659,0.024510596
108660,0.001913623
108661,0.017632883
108662,0.010406222
108663,0.020764492
108664,0.022274832
108665,0.009112851
108666,0.021938835
108667,0.008126119
108668,0.020614488
108669,0.020248141
108670,0.021066079
108671,0.015677142
108672,0.032774302
108673,0.010762082
108674,0.010955213
108675,0.016436474
108676,0.013000253
108677,0.021637699
108678,0.034764489
108679,0.009944424
108680,0.016971348
108681,0.011859008
108682,0.024196821
108683,0.027530672
108684,0.022189392
108685,0.021695703
108686,0.014081489
108687,0.013940784
108688,0.013734697
108689,0.008879641
108690,0.016396215
108691,0.018436586
108692,0.014728711
108693,0.010404433
108694,0.02791249
108695,0.004687949
108696,0.021280326
108697,0.041502883
108698,0.030095794
108699,0.025464227
108700,0.015122808
108701,0.062073651
108702,0.03217976
108703,0.040305377
108704,0.02150133
108705,0.01629613
108706,0.016791625
108707,0.020322183
108708,0.013560429
108709,0.008792317
108710,0.014404123
108711,0.028647445
108712,0.015231833
108713,0.028836887
108714,0.000325017
108715,0.019526504
108716,0.055117536
108717,0.05194302
108718,0.017636419
108719,0.018315378
108720,0.014603045
108721,0.021546787
108722,0.013550441
108723,0.024139215
108724,0.051540517
108725,0.014355837
108726,0.021833517
108727,0.046853222
108728,0.022517358
108729,0.026378304
108730,0.011390172
108731,0.007138569
108732,0.05276878
108733,0.026055145
108734,0.013595918
108735,0.025050127
108736,0.013447935
108737,0.017748183
108738,0.022879915
108739,0.00877479
108740,0.018253397
108741,0.023955061
108742,0.020098872
108743,0.016051319
108744,0.040797479
108745,0.027395953
108746,0.007181281
108747,0.015448989
108748,0.015400951
108749,0.031836866
108750,0.016185335
108751,0.019962774
108752,0.00086312
108753,0.013496306
108754,0.016401064
108755,0.021464519
108756,0.02270932
108757,0.0229738
108758,0.012212319
108759,0.010986923
108760,0.022428409
108761,0.017404844
108762,0.024645256
108763,0.000999198
108764,0.015789656
108765,0.038069105
108766,0.011813648
108767,0.015794499
108768,0.012386624
108769,0.033686737
108770,0.027892211
108771,0.012282201
108772,0.02616384
108773,0.006590067
108774,0.010196835
108775,0.105104873
108776,0.016703183
108777,0.011321193
108778,0.014584576
108779,0.026573397
108780,0.072269364
108781,0.074739993
108782,0.035199656
108783,0.018612926
108784,0.016528916
108785,0.028544071
108786,0.063479109
108787,0.018626392
108788,0.048719283
108789,0.018956367
108790,0.010797109
108791,0.001576576
108792,0.010665119
108793,0.013742775
108794,0.014891029
108795,0.008302859
108796,0.006058498
108797,0.014952216
108798,0.012454118
108799,0.008565738
108800,0.014240954
108801,0.014290253
108802,0.01681466
108803,0.020179319
108804,0.025459922
108805,0.023611983
108806,0.011701992
108807,0.013316164
108808,0.053165985
108809,0.019461088
108810,0.022387022
108811,0.013722404
108812,0.011362714
108813,0.028129756
108814,0.008597638
108815,0.04137807
108816,0.030707368
108817,0.005014348
108818,0.022094031
108819,0.02296533
108820,0.045459182
108821,0.024863432
108822,0.013384661
108823,0.02079576
108824,0.009647974
108825,0.000581314
108826,0.010294815
108827,0.073141589
108828,0.04273128
108829,0.012552034
108830,0.013750026
108831,0.020656569
108832,0.002004499
108833,0.023148352
108834,0.01991669
108835,0.025361589
108836,0.03912452
108837,0.217432263
108838,0.026490828
108839,0.012797709
108840,0.019784904
108841,0.036280598
108842,0.014562099
108843,0.010052203
108844,0.011708007
108845,0.017199335
108846,0.020708157
108847,0.011099617
108848,0.013807977
108849,0.020931497
108850,0.044063863
108851,0.011232273
108852,0.065616505
108853,0.008466765
108854,0.035693936
108855,0.039749215
108856,0.028874512
108857,0.010981183
108858,0.026302035
108859,0.01447922
108860,0.01862563
108861,0.008232313
108862,0.029021225
108863,0.033046479
108864,0.02297906
108865,0.011971294
108866,0.012627053
108867,0.011721014
108868,0.019890811
108869,0.019691326
108870,0.010766111
108871,0.012523747
108872,0.013296763
108873,0.015282574
108874,0.012128717
108875,0.027264059
108876,0.014221864
108877,0.05097742
108878,0.02410551
108879,0.029575385
108880,0.011850611
108881,0.011663726
108882,0.062078684
108883,0.02038214
108884,0.029316676
108885,0.009284207
108886,0.034675187
108887,0.026275281
108888,0.014185917
108889,0.018598804
108890,0.020260896
108891,0.015493304
108892,0.04794231
108893,0.010529405
108894,0.018549453
108895,0.023367475
108896,0.02275855
108897,0.016241083
108898,0.010325039
108899,0.013120247
108900,0.047727866
108901,0.020630895
108902,0.029528997
108903,0.014900117
108904,0.016846061
108905,0.025782492
108906,0.014828157
108907,0.018342944
108908,0.022343626
108909,0.026114121
108910,0.041409754
108911,0.021319568
108912,0.036806244
108913,0.006151498
108914,0.028782739
108915,0.024818928
108916,0.018615375
108917,0.01961732
108918,0.011277463
108919,0.024156109
108920,0.020848232
108921,0.010232906
108922,0.018067736
108923,0.014605069
108924,0.014689179
108925,0.001528717
108926,0.007088967
108927,0.039170737
108928,0.010447486
108929,0.06413987
108930,0.036828909
108931,0.012438841
108932,0.021545082
108933,0.020983689
108934,0.023409064
108935,0.011775035
108936,0.013585043
108937,0.014107591
108938,0.02599926
108939,0.023039326
108940,0.02513058
108941,0.00958907
108942,0.013398035
108943,0.023913973
108944,0.02785803
108945,0.00985392
108946,0.027572895
108947,0.021975888
108948,0.054971803
108949,0.014596486
108950,0.016739713
108951,0.02339602
108952,0.012487492
108953,0.015978775
108954,0.012083881
108955,0.024019466
108956,0.030051699
108957,0.010457248
108958,0.010846206
108959,0.017309875
108960,0.019806612
108961,0.016580825
108962,0.009724061
108963,0.020482681
108964,0.028520975
108965,0.018939875
108966,0.016792229
108967,0.016577384
108968,0.042345645
108969,0.016631268
108971,0.033356881
108972,0.018195885
108973,0.022874298
108974,0.033638274
108975,0.010756091
108976,0.023894554
108977,0.007566014
108978,0.017805438
108979,0.019349831
108980,0.02915551
108981,0.003511343
108982,0.012127082
108983,0.03283238
108984,0.009485544
108985,0.023661654
108986,0.010495564
108987,0.05910221
108988,0.015573555
108989,0.053861272
108990,0.04047523
108991,0.007714026
108992,0.020781585
108993,0.022580701
108994,0.017541618
108995,0.026373911
108996,0.029878181
108997,0.012229035
108998,0.038073129
108999,0.014303142
109000,0.017803412
109001,0.017599305
109002,0.048238939
109003,0.017462229
109004,0.010275351
109005,0.026701521
109006,0.011222695
109007,0.022304516
109008,0.019313351
109009,0.015791693
109010,0.022763515
109011,0.01522188
109012,0.017166402
109013,0.016046167
109014,0.030962031
109015,0.026447433
109016,0.017563178
109017,0.014439422
109018,0.035300283
109019,0.009387833
109020,0.022606939
109021,0.029588039
109022,0.022057828
109023,0.00954333
109024,0.06239519
109025,0.012596375
109026,0.042388215
109027,0.022770298
109028,0.017030658
109029,0.017377519
109030,0.074255168
109031,0.018924838
109032,0.009258849
109033,0.015621555
109034,0.030439143
109035,0.019645826
109036,0.010829017
109037,0.01072962
109038,0.037581379
109039,0.043194542
109040,0.00031371
109041,0.04776589
109042,0.022040151
109043,0.008315585
109044,0.011123314
109045,0.025156815
109046,0.015708163
109047,0.01107386
109048,0.019976784
109049,0.000424214
109050,0.010981739
109051,0.016480963
109052,0.030987339
109053,0.011962306
109054,0.013883748
109055,0.013826815
109056,0.013935798
109057,0.012512712
109058,0.014611494
109059,0.006243671
109060,0.011484218
109061,0.033047355
109062,0.019251364
109063,0.016789456
109064,0.025116428
109065,0.034064286
109066,0.028890272
109067,0.01985043
109068,0.030764564
109069,0.008479248
109070,0.006946671
109071,0.023845382
109072,0.025701554
109073,0.037656005
109074,0.031302494
109075,0.000468155
109076,0.023190418
109077,0.027618679
109078,0.031563243
109079,0.023346092
109080,0.02035013
109081,0.01297607
109082,0.016243895
109083,0.0004781
109084,0.007933211
109085,0.040403376
109086,0.011238866
109087,0.010648491
109088,0.023891186
109089,0.027472004
109090,0.019446218
109091,0.004348064
109092,0.008682768
109093,0.024787766
109094,0.014957259
109095,0.023968516
109096,0.021532622
109097,0.017688805
109098,0.043864623
109099,0.025859343
109100,0.027738203
109101,0.019448713
109102,0.014129912
109103,0.025186776
109104,0.017505697
109105,0.05404828
109106,0.014550588
109107,0.025880123
109108,0.029421806
109109,0.013706216
109110,0.03582678
109111,0.007155631
109112,0.006482969
109113,0.019550251
109114,0.054434513
109115,0.006905828
109116,0.010963852
109117,0.013272879
109118,0.02391051
109119,0.024292913
109120,0.009890041
109121,0.012918457
109122,0.026864036
109123,0.019071973
109124,0.012809271
109125,0.019617539
109126,0.018722021
109127,0.036319354
109128,0.021061603
109129,0.011355723
109130,0.01344544
109131,0.038102181
109132,0.019461639
109133,0.014382164
109134,0.023129823
109135,0.005934382
109136,0.013827671
109137,0.023051754
109138,0.013538991
109139,0.016195991
109140,0.02495692
109141,0.015118099
109142,0.035111827
109143,0.018096666
109144,0.027885793
109145,0.037740846
109146,0.012179734
109147,0.022571897
109148,0.02890904
109149,0.014258262
109150,0.018942216
109151,0.020015539
109152,0.021823297
109153,0.022048647
109154,0.021591897
109155,0.036791739
109156,0.015042286
109157,0.033903487
109158,0.035575909
109159,0.017118197
109160,0.037159315
109161,0.013352569
109162,0.012379257
109163,0.016596226
109164,0.035968958
109165,0.036537368
109166,0.015279394
109167,0.016046986
109168,0.02789129
109169,0.012397712
109170,0.0117952
109171,0.02834301
109172,0.010844002
109173,0.030248835
109174,0.016242975
109175,0.019795558
109176,0.01360336
109177,0.018245323
109178,0.037757837
109179,0.050866105
109180,0.01173734
109181,0.009491689
109182,0.017598428
109183,0.032327838
109184,0.01735895
109185,0.032811274
109186,0.042674055
109187,0.020056941
109188,0.01265444
109189,0.020685988
109190,0.019526846
109191,0.016593983
109192,0.005595405
109193,0.031409301
109194,0.060727432
109195,0.012187185
109196,0.02230958
109197,0.063667115
109198,0.062099158
109199,0.017780129
109200,0.020843925
109201,0.017977305
109202,0.02576959
109203,0.025279861
109204,0.012698109
109205,0.018767979
109206,0.023068868
109207,0.013451258
109208,0.069804931
109209,0.0121999
109210,0.011983098
109211,0.012869874
109212,0.020028202
109213,0.014461615
109214,0.016042414
109215,0.013922893
109216,0.011133231
109217,0.025160764
109218,0.017034038
109219,0.012690362
109220,0.023893049
109221,0.020676718
109222,0.021024202
109223,0.012513846
109224,0.017058321
109225,0.015372969
109226,0.051138609
109227,0.024662387
109228,0.018189337
109229,0.017777209
109230,0.017492162
109231,0.016210262
109232,0.010335215
109233,0.019922838
109234,0.000143114
109235,0.019038916
109236,0.047782898
109237,0.012439888
109238,0.013276426
109239,0.016054126
109240,0.014876125
109241,0.021207821
109242,0.014052135
109243,0.022973676
109244,0.015662754
109245,0.035338671
109246,0.014920727
109247,0.024470499
109248,0.028168804
109249,0.014581908
109250,0.002060879
109251,0.017748256
109252,0.0184526
109253,0.041887829
109254,0.025992352
109255,0.042030755
109256,0.02073674
109257,0.013994869
109258,0.018777752
109259,0.0187735
109260,0.01995918
109261,0.018060682
109262,0.012770929
109263,0.012711731
109264,0.011421043
109265,0.057602075
109266,0.013844848
109267,0.017807174
109268,0.008503441
109269,0.016963821
109270,0.025120425
109271,0.02314302
109272,0.000612781
109273,0.026689538
109274,0.032994579
109275,0.011971049
109276,0.021185105
109277,0.013831853
109278,0.015745864
109279,0.007847127
